Unnamed: 0,titel,slutpris,postnummer,ort,medelinkomst_månad,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Biarea,Uteplats,Tomtarea,Våning,Byggår,Driftkostnad,Avgift,Finns_hiss,latitude,longitude
,Legendvägen 23,1950000,17670,Järfälla kommun,28263,Lägenhet,Bostadsrätt,3.0,83.5,,0,,3,1964.0,3600,6611,1,59.45248689999999,17.81614
,Fabelvägen 9,1900000,17670,Järfälla kommun,28263,Lägenhet,Bostadsrätt,3.0,87.5,,0,,8,1964.0,3000,6581,1,59.45192580000001,17.8179708
,Trollvägen 1,1760000,17670,Järfälla kommun,28263,Lägenhet,Bostadsrätt,3.0,73.0,,0,,2,,2268,5106,1,59.4523956,17.8137182
,"Pressarvägen 25, Vån 4/4",1950000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,46.0,,0,,4,2018.0,5520,3214,1,59.45519350000001,17.8049398
,Filarvägen 7,1900000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,2,1958.0,7000,4036,1,59.45783779999999,17.8033035
,Rondellen 3,1350000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.0,,0,,1,1956.0,5664,4287,1,59.4556238,17.805518
,Pressarvägen 13,1390000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,21.0,,0,,2,1960.0,3900,1144,1,59.45435060000001,17.8063485
,Pressarvägen 27,1795000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,45.0,,0,,5,2018.0,3000,3491,1,59.4554175,17.8047217
,Kallhällsleden 16,1290000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,34.5,,1,,2,2002.0,1740,2889,1,59.4533472,17.809203
,Kopparvägen 5,1950000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,46.0,,0,,1,2020.0,3000,3017,1,59.45487089999999,17.8076805
,Smedvägen 13,1795000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,69.0,,0,,1,1959.0,3000,4663,1,59.4591046,17.8039385
,Kallhällsleden 14,1500000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,44.0,,0,,4,2002.0,3000,3590,1,59.45359639999999,17.8087369
,Slipargränd 15,1895000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,1,1958.0,3000,3828,1,59.4570294,17.8044012
,Pressarvägen 6,2300000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,55.0,,0,,2,2020.0,3840,3717,1,59.4547154,17.8072732
,Kallhällsleden 14,1895000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,69.5,,0,,3,2002.0,3000,4774,1,59.45359639999999,17.8087369
,Rondellen 24,1765000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.0,,0,,3,1956.0,3000,4978,1,59.4552068,17.8070191
,Rondellen 9,2000000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,68.5,,0,,3,1956.0,3000,5905,1,59.4564399,17.805619
,Smedvägen 19,2100000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,69.0,,0,,1,1959.0,5135,4239,1,59.4594248,17.8029583
,Pressarvägen 6,2000000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,55.0,,0,,1,2020.0,3000,3348,1,59.4547154,17.8072732
,Pressarvägen 27,1750000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,45.0,,0,,2,2018.0,3000,3491,1,59.4554175,17.8047217
,Rondellen 17,1795000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,73.0,,0,,2,1956.0,3000,5489,1,59.456208,17.8075351
,Pressarvägen 25,1820000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,46.0,,0,,2,2018.0,2640,3535,1,59.45519350000001,17.8049398
,Rondellen 22,1800000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,73.0,,0,,2,1956.0,3000,6038,1,59.4555089,17.8073237
,Slipargränd 13,1775000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,2,1958.0,5318,3868,1,59.45678840000001,17.8045465
,Smedvägen 14,2400000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,67.0,,0,,3,1959.0,5910,4544,1,59.4601504,17.802771
,Gjutarplan 2,2295000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,54.5,,0,,8,2020.0,3000,4290,1,59.45437819999999,17.8076318
,Smedvägen 13,2095000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,69.0,,0,,2,1959.0,3000,4239,1,59.4591046,17.8039385
,Smedvägen 18,2190000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,67.0,,0,,1,1959.0,3000,4544,1,59.4604443,17.8023632
,Rondellen 5,1350000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,42.5,,0,,2,1956.0,3000,3486,1,59.4558457,17.8054119
,Smedvägen 16,1925000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,1,1959.0,3000,3868,1,59.46030529999999,17.8026017
,"Gjutarplan 2, Bottenvåning!",1375000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,48.5,,0,,1,2020.0,3000,3307,1,59.45437819999999,17.8076318
,Filarvägen 7,1895000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,4,1959.0,3000,4438,1,59.45783779999999,17.8033035
,Filarvägen 3,1995000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,3,1959.0,3600,4077,1,59.4575158,17.8032771
,Kärnmakargränd 7,2495000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,81.0,,0,,5,2015.0,6352,5642,1,59.4580673,17.8065681
,Rondellen 7,1400000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.0,,0,,3,1956.0,3000,5021,1,59.4561346,17.8054753
,Slipargränd 3,1750000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,72.0,,0,,2,1959.0,3000,4842,1,59.4560711,17.8041476
,Pressarvägen 13,1750000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,58.5,,0,,2,1959.0,8388,3172,1,59.45435060000001,17.8063485
,Pressarvägen 27,1795000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,45.0,,0,,3,2018.0,5340,3174,1,59.4554175,17.8047217
,Filarvägen 3,2300000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,69.0,,0,,2,1956.0,6000,4884,1,59.4575158,17.8032771
,Pressarvägen 13,1220000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,21.0,,0,,1,1959.0,3000,1084,1,59.45435060000001,17.8063485
,Slipargränd 5,2175000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,72.0,,0,,1,1958.0,4800,4791,1,59.45622129999999,17.8045486
,Filarvägen 9,1725000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,40.0,,0,,5,1958.0,4800,3037,1,59.4579744,17.8034988
,Slipargränd 11,2025000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,1,1956.0,5400,4154,1,59.4565996,17.804643
,Gjutarplan 2,1625000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,40.5,,0,,2,2019.0,7560,3024,1,59.45437819999999,17.8076318
,Rondellen 17,1650000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,73.0,,0,,4,1956.0,1500,6038,1,59.456208,17.8075351
,Kallhällsleden 10,2120000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,69.5,,0,,2,2002.0,3000,5121,1,59.4531171,17.8086876
,Rondellen 9,1400000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.0,,0,,1,1956.0,5400,4621,1,59.4564399,17.805619
,Slipargränd 3,1995000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,72.0,,0,,2,1959.0,3000,5084,1,59.4560711,17.8041476
,Rondellen 4,1695000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.5,,0,,1,1956.0,3000,4964,1,59.4556822,17.805385
,Slipargränd 9,1700000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,1,1959.0,3000,4154,1,59.456517,17.8046029
,Fabriksvägen 8,5000000,17671,Järfälla kommun,29835,Lägenhet,Äganderätt,4.0,92.0,,1,,6,2022.0,12280,2707,1,59.4544827,17.8022749
,Pressarvägen 27,2995000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,93.0,,0,,3,2018.0,3000,5875,1,59.4554175,17.8047217
,Smedvägen 16,2550000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,4.0,88.0,,0,,4,1959.0,4112,5704,1,59.46030529999999,17.8026017
,Rondellen 23,1540000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,55.0,,0,,4,1956.0,14988,4302,1,59.4553081,17.8072233
,Rondellen 1,1350000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,42.5,,0,,4,,3000,3611,1,59.4553169,17.8057222
,RONDELLEN 3,1725000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,60.0,,0,,4,1956.0,8700,4807,1,59.4556238,17.805518
,Filarvägen 9,1700000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,61.0,,0,,2,1958.0,3500,4519,1,59.4579744,17.8034988
,Rondellen 21,1600000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,53.5,,0,,4,1956.0,4092,4201,1,59.4556418,17.8074376
,Smedvägen 17,2050000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,69.0,,0,,2,1956.0,8400,4663,1,59.45934039999999,17.8032924
,Smedvägen 20,2100000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,3,1959.0,1586,3868,1,59.46054280000001,17.8021042
,Slipargränd 13,1845000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,2,1958.0,3000,4408,1,59.45678840000001,17.8045465
,Rondellen 13,1695000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,3,1956.0,3000,4760,1,59.4568911,17.8068108
,PRESSARVÄGEN 23 - vån 9/9,4050000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,4.0,96.0,,0,,9,2018.0,4857,5461,1,59.4552035,17.8049563
,Slipargränd 9,1625000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,61.0,,0,,2,,6000,4198,1,59.456517,17.8046029
,Kallhällsleden 16,1690000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,57.5,,0,,5,2002.0,2028,4134,1,59.4533472,17.809203
,"Smedvägen 15, 2tr",2060000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,56.0,,0,,3,1956.0,6600,3868,1,59.4592341,17.8035588
,Kallhällsleden 8C,2850000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,72.5,,0,,4,2021.0,4400,6236,1,59.45285519999999,17.8082092
,Kallhällsleden 10,1480000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,34.5,,1,,0,2002.0,3000,2889,1,59.4531171,17.8086876
,"Fabriksvägen 8, 4 tr",3150000,17671,Järfälla kommun,29835,Lägenhet,Äganderätt,2.0,55.0,,0,,1,2022.0,12800,1396,1,59.4544827,17.8022749
,Smedvägen 10,1685000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,1.0,37.0,,0,,4,,3000,2910,1,59.45979800000001,17.802808
,Slipargränd 13,2150000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,3.0,72.0,,0,,3,1959.0,7200,4842,1,59.45678840000001,17.8045465
,Kallhällsleden 14,1500000,17671,Järfälla kommun,29835,Lägenhet,Bostadsrätt,2.0,44.0,,0,,3,2002.0,3000,3590,1,59.45359639999999,17.8087369
,Kopparvägen 6,1375000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,41.0,,0,,2,1963.0,2400,3564,1,59.4555567,17.8107836
,Kopparvägen 31,2150000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.3,,0,,7,1959.0,1800,3185,1,59.4558917,17.8108498
,Kopparvägen 51,1700000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.5,,0,,1,,5040,5001,1,59.45678249999999,17.8139545
,Kopparvägen 39,2500000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,4.0,97.3,,0,,4,1960.0,5040,4834,1,59.45616889999999,17.812164
,KOPPARVÄGEN 49 - vån 7!,1550000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,61.0,,0,,7,1961.0,3000,4234,1,59.45666619999999,17.8136662
,Kopparvägen 63,1850000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.0,,0,,5,1961.0,3000,5425,1,59.45752590000001,17.8151911
,KOPPARVÄGEN 43 - vån 8!,2205000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,78.0,,0,,8,1961.0,7707,5247,1,59.4563658,17.812843
,Kopparvägen 63,1895000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.0,,0,,4,1962.0,3000,5410,1,59.45752590000001,17.8151911
,Kopparvägen 28,1330000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,58.0,,0,,2,1962.0,3000,4818,1,59.4564537,17.8138631
,Kopparvägen 35,1750000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.3,,0,,1,1958.0,6240,2990,1,59.4560037,17.8115017
,Kopparvägen 23,2150000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,4.0,94.4,,0,,4,,3000,5294,1,59.4559207,17.8090149
,Kopparvägen 59,1925000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.0,,0,,3,1962.0,3000,5377,1,59.45744659999999,17.8147158
,Kopparvägen 55,2000000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.0,,0,,1,1959.0,7176,5325,1,59.45721869999999,17.8141463
,Kopparvägen 47,1675000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.5,,0,,5,1961.0,3000,4338,1,59.45656280000001,17.8134055
,Kopparvägen 35,1950000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.5,,0,,4,1959.0,3000,3809,1,59.4560037,17.8115017
,KOPPARVÄGEN 65,2100000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,77.0,,0,,1,1961.0,5345,5235,1,59.4573775,17.8154155
,KOPPARVÄGEN 28,1775000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,68.0,,0,,2,1962.0,1500,5853,1,59.4564537,17.8138631
,Kopparvägen 21,1900000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.6,,0,,4,1960.0,3000,3763,1,59.45581980000001,17.8087625
,Kopparvägen 8,1620000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,58.0,,0,,1,1963.0,3000,4495,1,59.45560729999999,17.8110585
,Kopparvägen 59,1800000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.0,,0,,4,,6600,4371,1,59.45744659999999,17.8147158
,Kopparvägen 23,1900000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,2.0,60.6,,0,,1,1960.0,3000,3357,1,59.4559207,17.8090149
,Kopparvägen 30,2595000,17672,Järfälla kommun,26323,Lägenhet,Bostadsrätt,3.0,86.0,,1,,1,1962.0,3600,7389,1,59.4565435,17.8140962
