,titel,slutpris,postnummer,ort,medelinkomst_månad,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Biarea,Uteplats,Tomtarea,Våning,Byggår,Driftkostnad,Avgift,Finns_hiss
10047,Förrådsgatan 2,2305000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,27,,0,,3.0,1938.0,5500.0,2133.0,1
792,"Förrådsgatan 7, vån 5 av 5",3200000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.5,40,,0,,5.0,1944.0,4200.0,2378.0,1
3263,"Förrådsgatan 7, vån 5 av 5",3200000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.5,40,,0,,5.0,1944.0,4200.0,2378.0,1
636,Förrådsgatan 1,2850000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.5,36,,0,,1.0,1938.0,3000.0,2421.0,1
333,"Förrådsgatan 3, 1tr",3150000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,2.0,39,,0,,1.0,1939.0,3000.0,2611.0,1
303,"Lilla Gatan 4A, 1,5 tr",2500000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,30,,0,,2.0,1938.0,3000.0,2483.0,1
8209,"Lilla Gatan 4A, 1,5 tr",2500000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,30,,0,,2.0,1938.0,3000.0,2483.0,1
10027,Lilla gatan 4A,2300000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,28,,0,,0.0,1938.0,6600.0,2331.0,1
2768,Förrådsgatan 3,3100000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,2.0,39,,0,,2.0,1939.0,8748.0,2611.0,1
361,Förrådsgatan 2,2820000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,2.0,32,,0,,3.0,1938.0,3000.0,2841.0,1
616,Lilla Gatan 4A,2655000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,33,,0,,3.0,1938.0,5400.0,2764.0,1
1113,Förrådsgatan 1,3400000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,2.0,46,,0,,5.0,1939.0,3000.0,2699.0,1
1307,Förrådsgatan 4,2700000,16939.0,Solna kommun,36467.0,Lägenhet,Bostadsrätt,1.0,39,,0,,6.0,1938.0,6120.0,3112.0,1
1591,Edvin Adolphsons väg 12,3335000,16940.0,Solna kommun,51529.0,Lägenhet,Bostadsrätt,2.0,47.5,,0,,1.0,2006.0,4296.0,3587.0,1
6793,Postgränd 6,2240000,16950.0,Solna kommun,37499.0,Lägenhet,Bostadsrätt,1.0,25,,1,,1.0,1910.0,2868.0,1879.0,1
342,"Postgränd 2, plan 1",2745000,16950.0,Solna kommun,37499.0,Lägenhet,Bostadsrätt,2.0,38,,1,,1.0,1910.0,7668.0,2856.0,1
8320,Råsundavägen 133B,2400000,16950.0,Solna kommun,37499.0,Lägenhet,Bostadsrätt,1.0,34,,0,,4.0,1940.0,4200.0,2205.0,1
2210,Råsundavägen 133A,2850000,16950.0,Solna kommun,37499.0,Lägenhet,Bostadsrätt,2.0,41,,0,,4.0,1940.0,7200.0,2417.0,1
8886,Råsundavägen 133B,2350000,16950.0,Solna kommun,37499.0,Lägenhet,Bostadsrätt,1.0,26,,0,,4.0,1940.0,4800.0,1591.0,1
8834,Trappgränd 3,2375000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.0,33,,0,,2.0,1938.0,6000.0,2010.0,1
2031,Sankt Ansgars Väg 10 B,2910000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,44,,0,,0.0,1940.0,5940.0,3371.0,1
2492,Solnavägen 55,2750000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,37,,0,,3.0,1938.0,3000.0,1724.0,1
2410,"S:t Ansgars väg 10A, 1 tr",2950000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,42,,0,,1.0,1940.0,8000.0,3218.0,1
1210,Trappgränd 3,3450000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,55,,0,,4.0,1938.0,6000.0,3374.0,1
1483,"S:t Ansgars Väg 10 B, 5/6 tr",2975000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,44,,0,,2.0,1940.0,4800.0,3371.0,1
9592,Garvis Carlssons gata 15,2500000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.0,29,,0,,5.0,2020.0,3000.0,1993.0,1
807,Trappgränd 3,2550000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.0,39,,0,,4.0,1938.0,3000.0,2407.0,1
2295,Bollgatan 2A,2610000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.5,34,,0,,2.0,2017.0,3000.0,3302.0,1
194,Bollgatan 2A våning 5,2750000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.0,34,,0,,5.0,2017.0,4800.0,3302.0,1
147,"Ryttargatan 6, 1 tr",2560000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,1.5,36,,0,,0.0,1937.0,3000.0,1895.0,1
2311,Bollgatan 2A,3200000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,46,,0,,2.0,,4079.0,4194.0,1
3681,Trappgränd 3,3450000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,55,,0,,4.0,1938.0,6000.0,3374.0,1
1834,Solnavägen 96B,3500000,16951.0,Solna kommun,37768.0,Lägenhet,Bostadsrätt,2.0,46,,0,,1.0,2017.0,3000.0,4194.0,1
9938,Kruthusbacken 82B,2300000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,36,,0,,1.0,1939.0,4300.0,2990.0,1
3698,Östervägen 1,3150000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,50.4,,0,,3.0,1943.0,6400.0,3227.0,1
2216,Rosstigen 2,3375000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,3.0,60,,0,,5.0,1943.0,3000.0,3756.0,1
2824,Rosstigen 9,3300000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,48,,0,,1.0,1944.0,3000.0,3360.0,1
354,Rosstigen 9,3300000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,48,,0,,1.0,1944.0,3000.0,3360.0,1
1932,Kruthusbacken 82B,2600000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,40,,0,,6.0,1939.0,6840.0,3542.0,1
2200,Östervägen 14A,2850000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,41,,0,,3.0,1938.0,6000.0,2621.0,1
1553,Rosstigen 9,3100000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,48,,0,,1.0,1944.0,3000.0,2815.0,1
9669,Kruthusbacken 82 A,2500000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,40,,0,,2.0,1939.0,3000.0,3220.0,1
7682,Kruthusbacken 82A,2200000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,38,,0,,1.0,1939.0,4300.0,3048.0,1
900,Östervägen 9A,2900000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,44,,0,,1.0,1938.0,8037.0,3449.0,1
1227,Östervägen 1,3150000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,50.4,,0,,4.0,1943.0,6400.0,3227.0,1
6565,"Östervägen 9A, vån 2",2250000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,26,,0,,2.0,1938.0,3475.0,2039.0,1
8772,Kruthusbacken 82A,2400000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,36,,0,,1.0,1939.0,3000.0,3289.0,1
1733,Östervägen 9A,3300000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,2.0,44,,0,,5.0,1938.0,3000.0,3449.0,1
8787,Kruthusbacken 80A,2495000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,35,,0,,1.0,1938.0,6240.0,2665.0,1
7697,Östervägen 9B,2185000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,26,,0,,3.0,1938.0,3000.0,1853.0,1
2499,Kruthusbacken 80A,2600000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,39,,0,,3.0,1938.0,5880.0,2954.0,1
8925,"Östervägen 9A, vån 2",2250000,16952.0,Solna kommun,31913.0,Lägenhet,Bostadsrätt,1.0,26,,0,,2.0,1938.0,3475.0,2039.0,1
3550,Åsvägen 5,1925000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,1.0,27.5,,0,,-2.0,,3000.0,2330.0,1
2268,Charlottenburgsvägen 15,3000000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,39,,0,,8.0,2019.0,5400.0,3108.0,1
1819,Östervägen 11,3210000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,49,,0,,1.0,1938.0,6240.0,3202.0,1
2047,Charlottenburgsvägen 15,3000000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,39,,0,,1.0,2019.0,5400.0,3108.0,1
745,Östervägen 28B,3260000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,45,,0,,1.0,2021.0,6600.0,3365.0,1
1927,Östervägen 28B,2980000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,34,,0,,1.0,2021.0,6000.0,2895.0,1
999,Charlottenburgsvägen 28,2900000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,38,,0,,1.0,1938.0,5110.0,2229.0,1
2871,Östervägen 11,3225000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,47,,0,,1.0,1938.0,8500.0,3072.0,1
1168,Åsvägen 6,2752000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,39,,1,,3.0,1950.0,5400.0,3060.0,1
401,Östervägen 11,3225000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,47,,0,,1.0,1938.0,8500.0,3072.0,1
3407,Åsvägen 7,3075000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,45,,1,,1.0,1948.0,7000.0,3137.0,1
3216,Östervägen 28B,3260000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,45,,0,,2.0,2021.0,6600.0,3365.0,1
428,"Charlottenburgsvägen 32C, 3 tr",3150000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,50,,0,,8.0,1942.0,6360.0,2416.0,1
2121,Östervägen 28B,3150000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,45,,1,,2.0,2019.0,9000.0,3365.0,1
2898,"Charlottenburgsvägen 32C, 3 tr",3150000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,50,,0,,2.0,1942.0,6360.0,2416.0,1
1784,Charlottenburgsvägen 30,1710000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,1.0,18,,0,,3.0,1946.0,7788.0,1046.0,1
936,Åsvägen 7,3075000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,2.0,45,,1,,-1.0,1948.0,7000.0,3137.0,1
6025,Charlottenburgsvägen 32C,2100000,16953.0,Solna kommun,38453.0,Lägenhet,Bostadsrätt,1.0,24,,0,,1.0,1942.0,3000.0,1318.0,1
10261,Nyckelvägen 4,2350000,16954.0,Solna kommun,48750.0,Lägenhet,Bostadsrätt,1.0,31,,0,,1.0,1942.0,6500.0,2453.0,1
1820,Nyckelvägen 4,2500000,16954.0,Solna kommun,48750.0,Lägenhet,Bostadsrätt,1.0,31,,0,,4.0,1942.0,3000.0,2649.0,1
9028,Nyckelvägen 4,2500000,16954.0,Solna kommun,48750.0,Lägenhet,Bostadsrätt,1.0,31,,0,,4.0,1942.0,3000.0,2649.0,1
8462,"Östervägen 40, Vån 3/4",2250000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.0,27,,0,,3.0,1950.0,3000.0,2284.0,1
1944,Backvägen 3,2662500,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.5,36,,0,,1.0,1954.0,5856.0,2340.0,1
4206,Backvägen 9,1975000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.0,20,,0,,1.0,1954.0,4344.0,1307.0,1
1799,Östervägen 25B,3000000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.5,42,,0,,3.0,1940.0,6600.0,2859.0,1
2963,Backvägen 5,3375000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,2.5,63,,0,,9.0,1954.0,8142.0,3771.0,1
2002,Östervägen 25B,3000000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.5,42,,0,,2.0,1940.0,6600.0,2859.0,1
1790,"Backvägen 5, 2 tr",3400000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,2.5,63,,0,,2.0,1954.0,6780.0,3663.0,1
5506,"Backvägen 9, 3 tr",1950000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.0,20,,0,,3.0,1954.0,4476.0,1067.0,1
492,Backvägen 5,3375000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,2.5,63,,0,,1.0,1954.0,8142.0,3771.0,1
3796,Backvägen 9,1850000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.0,20,,0,,3.0,1954.0,3000.0,1292.0,1
6188,"Östervägen 40, Vån 3/4",2250000,16955.0,Solna kommun,49661.0,Lägenhet,Bostadsrätt,1.0,27,,0,,3.0,1950.0,3000.0,2284.0,1
2045,"Evenemangsgatan 40, 12 tr",2910000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,1.0,,6000.0,3272.0,1
1248,"Evenemangsgatan 24,9 tr",3040000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,9.0,2015.0,5600.0,2106.0,1
3362,"Evenemangsgatan 24, våning 16",3200000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,1.0,2014.0,4200.0,2317.0,1
1531,Evenemangsgatan 34,3450000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,2018.0,4000.0,4332.0,1
1414,"Evenemangsgatan 34, våning 10!",3150000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,49,,0,,3.0,,3000.0,3724.0,1
649,Evenemangsgatan 30,3100000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,49,,0,,5.0,2015.0,3000.0,2776.0,1
1165,"Evenemangsgatan 40, 20 tr",3200000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,1.0,2021.0,4900.0,3272.0,1
2196,"Evenemangsgatan 40, 17 tr",2995000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,1.0,2019.0,4800.0,3272.0,1
1459,"Evenemangsgatan 18, vån 16",3150000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,1.0,2014.0,6900.0,2518.0,1
2554,"Evenemangsgatan 40, våning 16",3400000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,2019.0,1800.0,4641.0,1
1387,"Evenemangsgatan 18, våning 12!",3185000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,3.0,2014.0,3000.0,2518.0,1
3119,Evenemangsgatan 30,3100000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,49,,0,,9.0,2015.0,3000.0,2776.0,1
3719,"Evenemangsgatan 24,9 tr",3040000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,3.0,2015.0,5600.0,2106.0,1
1412,"Evenemangsgatan 40, vån 7",2900000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,44,,0,,2.0,2019.0,3000.0,3348.0,1
2068,"Evenemangsgatan 40, vån 10",2860000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,-1.0,2019.0,3480.0,3272.0,1
83,"Evenemangsgatan 40, våning 16",3400000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,57,,0,,1.0,2019.0,1800.0,4641.0,1
3636,"Evenemangsgatan 40, 20 tr",3200000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,2.0,2021.0,4900.0,3272.0,1
891,"Evenemangsgatan 24, våning 16",3200000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,43,,0,,4.0,2014.0,4200.0,2317.0,1
1872,Evenemangsgatan 40,3200000,16956.0,Solna kommun,39631.0,Lägenhet,Bostadsrätt,2.0,49,,0,,6.0,2019.0,6876.0,3728.0,1
8607,"Råsundavägen 51, 1 tr",2305000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,31,,0,,2.0,1939.0,9852.0,2237.0,1
1096,Råsundavägen 77,2750000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,39,,0,,3.0,1933.0,6948.0,3045.0,1
10497,"Råsundavägen 51, Vån 3/3",2390000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,34,,0,,3.0,1939.0,3480.0,1841.0,1
3431,Råsundavägen 69 C,3400000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.5,36,19 m²,0,,3.0,1931.0,5800.0,2606.0,1
894,Råsundavägen 45,2695000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,2.0,31.6,,0,,3.0,1939.0,7236.0,1585.0,1
9099,"Råsundavägen 69A, Vån 3",2250000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,25,,0,,3.0,1931.0,3480.0,1617.0,1
6404,"Råsundavägen 64, 4tr",2100000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,22,,0,,4.0,1949.0,3000.0,1216.0,1
101,Råsundavägen 77,2775000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.5,37,,0,,1.0,1933.0,3000.0,3495.0,1
472,Råsundavägen 75,2950000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,46,,0,,2.0,1931.0,5700.0,1898.0,1
960,Råsundavägen 69 C,3400000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.5,36,19 m²,0,,4.0,1931.0,5800.0,2606.0,1
10404,Råsundavägen 63,2375000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,31,,0,,1.0,1938.0,8400.0,1840.0,1
9552,Råsundavägen 51,2475000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,38,,0,,1.0,1939.0,3000.0,2453.0,1
6695,"Råsundavägen 69A, Vån 3",2250000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.0,25,,0,,3.0,1931.0,3480.0,1617.0,1
1124,Råsundavägen 57,2700000,16957.0,Solna kommun,34769.0,Lägenhet,Bostadsrätt,1.5,36,,0,,3.0,1935.0,3000.0,2285.0,1
601,Gustafsvägen 14A,3000000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,54,,0,,3.0,1961.0,3000.0,3109.0,1
221,Vasavägen 25,3450000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,40,,0,,2.0,1932.0,7380.0,3288.0,1
3507,Vasavägen 25,3300000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,49,,1,,1.0,1932.0,6469.0,3520.0,1
606,Gustafsvägen 6,2810000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,32,,0,,1.0,1938.0,3000.0,2651.0,1
2104,Vasavägen 6,3460000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,59,,0,,6.0,,9000.0,4199.0,1
765,Gustafsvägen 6,2850000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,32,,0,,3.0,,3000.0,2651.0,1
184,"Gustafsvägen 13, 2tr",3150000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,54,3 m²,0,,2.0,1929.0,7200.0,3202.0,1
3833,Gustafsvägen 14b,1800000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,20,,0,,4.0,1963.0,3840.0,1151.0,1
953,Gustafsvägen 14A,3070000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,53,,0,,1.0,,6000.0,3086.0,1
635,Gustafsvägen 14A,3000000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,54,,0,,3.0,1961.0,3000.0,3109.0,1
6498,"Vasavägen 6, vån 2",2225000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,25,,0,,2.0,1956.0,11576.0,1862.0,1
725,Vasavägen 31,2745000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,33,,0,,2.0,1938.0,8112.0,2316.0,1
1036,Vasavägen 25,3300000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,49,,1,,4.0,1932.0,6469.0,3520.0,1
8465,Gustafsvägen 8,2325000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,28,,0,,2.0,1939.0,7788.0,1975.0,1
8009,Vasavägen 6,2125000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,25,,0,,5.0,1956.0,5000.0,1773.0,1
7154,Vasavägen 22,2210000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,25,,0,,2.0,1933.0,5112.0,2035.0,1
7820,Vasavägen 22,2080000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,1.0,23,,0,,1.0,1933.0,4620.0,1560.0,1
3071,Gustafsvägen 14A,3000000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,54,,0,,3.0,1961.0,3000.0,3109.0,1
2655,"Gustafsvägen 13, 2tr",3150000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,54,3 m²,0,,2.0,1929.0,7200.0,3202.0,1
2692,Vasavägen 25,3450000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,40,,0,,3.0,1932.0,7380.0,3288.0,1
3424,Gustafsvägen 14A,3070000,16958.0,Solna kommun,33318.0,Lägenhet,Bostadsrätt,2.0,53,,0,,3.0,,6000.0,3086.0,1
36,Norra vägen 2,3200000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,3.0,55.9,,0,,3.0,1939.0,3000.0,2608.0,1
1617,"Plogvägen 5, vån 3",3150000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.5,43,,0,,3.0,1938.0,5700.0,2601.0,1
6557,Åkersvägen 8,2120000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,32,,0,,1.0,1947.0,5500.0,1853.0,1
8518,Södra Långgatan 36,2300000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,43,,0,,1.0,1931.0,3000.0,3611.0,1
5458,Klövervägen 5,1900000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,24,,0,,3.0,1943.0,4680.0,1892.0,1
2507,Norra vägen 2,3200000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,3.0,55.9,,0,,2.0,1939.0,3000.0,2608.0,1
751,Södra Långgatan 34,2800000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.5,44.8,,0,,0.0,1932.0,6800.0,1801.0,1
250,Södra Långgatan 34,2900000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,44.8,,0,,1.0,1932.0,5500.0,1801.0,1
6115,Klövervägen 3,2185000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,24,,0,,3.0,1943.0,3000.0,1833.0,1
8539,Södra Långgatan 36,2425000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,40,,0,,1.0,1931.0,6600.0,3359.0,1
2877,Södra Långgatan 34,3125000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.5,39.7,,0,,2.0,1931.0,5861.0,1596.0,1
719,Norra vägen 2,2900000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,40.5,,0,,3.0,1939.0,7900.0,1890.0,1
2723,Södra Långgatan 33,3400000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,58.5,,0,,4.0,1947.0,6804.0,3396.0,1
1731,Plogvägen 7,3200000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,41,,0,,3.0,1939.0,10200.0,1681.0,1
9564,Klövervägen 5,2500000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,35,,0,,3.0,1943.0,3000.0,2819.0,1
2218,Södra Långgatan 33,3100000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,58.5,,0,,1.0,1947.0,5309.0,3396.0,1
8628,"Åkersvägen 8, 1 tr",2310000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,32,,0,,1.0,1947.0,3756.0,1829.0,1
1868,Plogvägen 2,3450000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,3.0,60,,0,,0.0,1936.0,8270.0,3151.0,1
252,Södra Långgatan 33,3400000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,2.0,58.5,,0,,4.0,1947.0,6804.0,3396.0,1
407,Södra Långgatan 34,3125000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.5,39.7,,0,,2.0,1931.0,5861.0,1596.0,1
3775,"Plogvägen 6, 1tr",1995000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.0,28,,0,,1.0,1938.0,3000.0,1563.0,1
1423,Plogvägen 3,3200000,16959.0,Solna kommun,31495.0,Lägenhet,Bostadsrätt,1.5,47,,0,,3.0,1944.0,5400.0,2761.0,1
539,Regnstigen 4,2795000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,2.0,43,,0,,6.0,1985.0,600.0,2178.0,1
10030,Blomgatan 12,2450000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,2.0,36.5,,0,,6.0,1985.0,9368.0,1992.0,1
1282,"Solgatan 8, vån 7",3300000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,2.0,58,,0,,7.0,2012.0,3000.0,3952.0,1
3752,"Solgatan 8, vån 7",3300000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,2.0,58,,0,,7.0,2012.0,3000.0,3952.0,1
1036,"Solgatan 12, Vån 4",2700000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,1.0,45,,0,,4.0,2011.0,3000.0,3066.0,1
980,Solgatan 8,3300000,16960.0,Solna kommun,37130.0,Lägenhet,Bostadsrätt,2.0,58,,0,,6.0,2012.0,3000.0,3952.0,1
